"No.","Time","Source","Destination","Protocol","Length","Info"
"5654","9.685674000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2131729 Win=224840 Len=0"
"5655","9.686528000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5656","9.686533000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5657","9.686610000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2134649 Win=223380 Len=0"
"5658","9.687523000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5659","9.687533000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5660","9.687540000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5661","9.687629000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2139029 Win=221920 Len=0"
"5662","9.688538000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5663","9.688540000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5664","9.688613000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2141949 Win=221920 Len=0"
"5665","9.689534000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5666","9.689539000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5667","9.689616000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2144869 Win=221920 Len=0"
"5668","9.690514000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5669","9.690530000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5670","9.690662000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2147789 Win=220460 Len=0"
"5671","9.691528000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5672","9.691531000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5673","9.691601000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2150709 Win=219000 Len=0"
"5674","9.692514000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5675","9.692529000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5676","9.692631000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2153629 Win=217540 Len=0"
"5677","9.693598000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5678","9.693604000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5679","9.693609000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5680","9.693712000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2158009 Win=216080 Len=0"
"5681","9.694528000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5682","9.694531000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5683","9.694617000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2160929 Win=223380 Len=0"
"5684","9.695564000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5685","9.695570000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5686","9.695654000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2163849 Win=223380 Len=0"
"5687","9.696573000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5688","9.696575000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5689","9.696580000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5690","9.696670000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2168229 Win=223380 Len=0"
"5691","9.697566000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5692","9.697568000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5693","9.697648000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2171149 Win=223380 Len=0"
"5694","9.698514000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5695","9.699538000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5696","9.699542000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5697","9.699544000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5698","9.699640000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2176989 Win=219000 Len=0"
"5699","9.700534000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5700","9.700539000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5701","9.700619000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2179909 Win=226300 Len=0"
"5702","9.701531000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5703","9.701533000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5704","9.701612000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2182829 Win=226300 Len=0"
"5705","9.702511000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5706","9.702513000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5707","9.702596000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2185749 Win=224840 Len=0"
"5708","9.703525000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5709","9.703530000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5710","9.703614000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2188669 Win=223380 Len=0"
"5711","9.704547000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5712","9.704549000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5713","9.704636000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2191589 Win=221920 Len=0"
"5714","9.705594000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5715","9.705599000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5716","9.705607000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5717","9.705703000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2195969 Win=220460 Len=0"
"5718","9.706553000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5719","9.706555000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5720","9.706638000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2198889 Win=227760 Len=0"
"5721","9.707594000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5722","9.707601000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5723","9.707693000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2201809 Win=227760 Len=0"
"5724","9.708534000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5725","9.708536000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5726","9.708614000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2204729 Win=226300 Len=0"
"5727","9.709427000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5728","9.709429000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5729","9.709541000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2207649 Win=224840 Len=0"
"5730","9.710312000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5731","9.710314000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5732","9.710456000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2210569 Win=223380 Len=0"
"5733","9.711212000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5734","9.711216000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5735","9.711279000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2213489 Win=221920 Len=0"
"5736","9.712071000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5737","9.712073000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5738","9.712215000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2216409 Win=220460 Len=0"
"5739","9.712998000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5740","9.713002000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5741","9.713271000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2219329 Win=219000 Len=0"
"5742","9.714602000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5743","9.714605000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5744","9.714607000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5745","9.714610000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5746","9.714738000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2225169 Win=219000 Len=0"
"5747","9.715565000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5748","9.715567000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5749","9.715650000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2228089 Win=236520 Len=0"
"5750","9.716604000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5751","9.716606000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5752","9.716689000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2231009 Win=235060 Len=0"
"5753","9.717532000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5754","9.717534000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5755","9.717613000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2233929 Win=233600 Len=0"
"5756","9.718554000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5757","9.718556000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5758","9.718637000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2236849 Win=232140 Len=0"
"5759","9.719596000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5760","9.719599000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5761","9.719602000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5762","9.719688000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2241229 Win=229220 Len=0"
"5763","9.720530000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5764","9.720533000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5765","9.720668000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2244149 Win=235060 Len=0"
"5766","9.721531000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5767","9.721533000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5768","9.721600000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2247069 Win=235060 Len=0"
"5769","9.722590000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5770","9.722595000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5771","9.722654000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2249989 Win=233600 Len=0"
"5772","9.723402000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5773","9.723404000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5774","9.723472000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2252909 Win=232140 Len=0"
"5775","9.724232000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5776","9.725048000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5777","9.725058000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5778","9.725062000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5779","9.725243000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2258749 Win=227760 Len=0"
"5780","9.726011000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5781","9.726870000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5782","9.726877000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5783","9.726883000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5784","9.726968000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2264589 Win=221920 Len=0"
"5785","9.727728000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5786","9.728569000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5787","9.728575000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5788","9.728648000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2268969 Win=219000 Len=0"
"5789","9.729411000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5790","9.729413000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5791","9.729516000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2271889 Win=217540 Len=0"
"5792","9.730280000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5793","9.730283000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5794","9.730373000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2274809 Win=216080 Len=0"
"5795","9.731184000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5796","9.731187000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5797","9.731269000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2277729 Win=214620 Len=0"
"5798","9.732092000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5799","9.733010000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5800","9.733017000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5801","9.733022000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5802","9.733184000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2283569 Win=211700 Len=0"
"5803","9.734005000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5804","9.734007000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5805","9.734083000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2286489 Win=210240 Len=0"
"5806","9.734834000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5807","9.734837000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5808","9.734914000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2289409 Win=210240 Len=0"
"5809","9.735729000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5810","9.735731000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5811","9.735808000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2292329 Win=208780 Len=0"
"5812","9.736571000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5813","9.737415000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5814","9.737422000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5815","9.737427000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5816","9.737531000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2298169 Win=204400 Len=0"
"5817","9.738293000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5818","9.739086000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5819","9.739163000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2301089 Win=202940 Len=0"
"5820","9.739927000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5821","9.740718000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5822","9.740721000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5823","9.740723000","184.84.222.144","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"5824","9.740807000","24.6.173.220","184.84.222.144","TCP","54","10854 > 80 [ACK] Seq=427 Ack=2306929 Win=197100 Len=0"
